ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2018-11-01	month
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2018-12-01	month
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-01-01	month	90623.23
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-02-01	month	121021.765
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-03-01	month	105321.82
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-04-01	month	53850.245
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-05-01	month	123134.13
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-06-01	month	115302.835
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-07-01	month	125905.63
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-08-01	month	106664.19
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-09-01	month	121737.535
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-10-01	month	134914.21
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-11-01	month	135744.455
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2019-12-01	month	131111.23
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-01-01	month	116698.225
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-02-01	month	112959.11
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-03-01	month	135272.095
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-04-01	month	119245.595
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-05-01	month	112953.085
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-06-01	month	77771.905
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-07-01	month	104995.265
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-08-01	month	117154.92
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-09-01	month	121332.655
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-10-01	month	127399.83
ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-11-01	month	131129.305
